country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1551.0,,,,2020-07-25
BE,Wallonia,Luxembourg,1582.0,,1.0,0.0,2020-07-25
BE,Wallonia,BrabantWallon,1624.0,,1.0,0.0,2020-07-25
BE,Wallonia,Namur,2437.0,,4.0,0.0,2020-07-25
BE,Flanders,VlaamsBrabant,5771.0,,7.0,2.0,2020-07-25
BE,Brussels,Brussels,6864.0,,29.0,10.0,2020-07-25
BE,Flanders,Limburg,6973.0,,22.0,2.0,2020-07-25
BE,Flanders,OostVlaanderen,7216.0,,15.0,1.0,2020-07-25
BE,Wallonia,Hainaut,7238.0,,19.0,6.0,2020-07-25
BE,Wallonia,Liège,7373.0,,12.0,4.0,2020-07-25
BE,Flanders,WestVlaanderen,7499.0,,54.0,7.0,2020-07-25
BE,Flanders,Antwerpen,10458.0,,46.0,12.0,2020-07-25
