country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,2766.0,,,,2020-09-24
BE,Wallonia,BrabantWallon,3239.0,,4.0,1.0,2020-09-24
BE,Wallonia,Namur,3854.0,,8.0,2.0,2020-09-24
BE,Flanders,Limburg,8745.0,,17.0,6.0,2020-09-24
BE,Flanders,VlaamsBrabant,9230.0,,30.0,3.0,2020-09-24
BE,Flanders,WestVlaanderen,9700.0,,38.0,7.0,2020-09-24
BE,Flanders,OostVlaanderen,11006.0,,65.0,11.0,2020-09-24
BE,Wallonia,Hainaut,11242.0,,72.0,8.0,2020-09-24
BE,Wallonia,Liège,12271.0,,74.0,13.0,2020-09-24
BE,Brussels,Brussels,16213.0,,182.0,37.0,2020-09-24
BE,Flanders,Antwerpen,20363.0,,104.0,16.0,2020-09-24
BE,Wallonia,Luxembourg,,,8.0,0.0,2020-09-24
