country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1351.0,,,,2020-06-08
BE,Wallonia,Luxembourg,1411.0,,9.0,0.0,2020-06-08
BE,Wallonia,BrabantWallon,1469.0,,3.0,0.0,2020-06-08
BE,Wallonia,Namur,2321.0,,17.0,3.0,2020-06-08
BE,Flanders,VlaamsBrabant,5390.0,,18.0,6.0,2020-06-08
BE,Brussels,Brussels,6061.0,,139.0,32.0,2020-06-08
BE,Flanders,Limburg,6404.0,,52.0,11.0,2020-06-08
BE,Wallonia,Hainaut,6668.0,,46.0,3.0,2020-06-08
BE,Flanders,WestVlaanderen,6693.0,,95.0,18.0,2020-06-08
BE,Flanders,OostVlaanderen,6731.0,,64.0,11.0,2020-06-08
BE,Wallonia,Liège,6912.0,,52.0,9.0,2020-06-08
BE,Flanders,Antwerpen,8250.0,,80.0,22.0,2020-06-08
