country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1398.0,,,,2020-06-23
BE,Wallonia,Luxembourg,1452.0,,10.0,0.0,2020-06-23
BE,Wallonia,BrabantWallon,1512.0,,0.0,0.0,2020-06-23
BE,Wallonia,Namur,2342.0,,7.0,0.0,2020-06-23
BE,Flanders,VlaamsBrabant,5485.0,,10.0,2.0,2020-06-23
BE,Brussels,Brussels,6257.0,,59.0,15.0,2020-06-23
BE,Flanders,Limburg,6559.0,,27.0,5.0,2020-06-23
BE,Flanders,OostVlaanderen,6825.0,,27.0,3.0,2020-06-23
BE,Wallonia,Hainaut,6842.0,,31.0,1.0,2020-06-23
BE,Flanders,WestVlaanderen,6897.0,,37.0,4.0,2020-06-23
BE,Wallonia,Liège,7010.0,,24.0,4.0,2020-06-23
BE,Flanders,Antwerpen,8488.0,,49.0,7.0,2020-06-23
