country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1549.0,,2.0,0.0,2020-07-19
BE,Wallonia,BrabantWallon,1567.0,,2.0,0.0,2020-07-19
BE,Flanders,VlaamsBrabant,5675.0,,7.0,2.0,2020-07-19
BE,Brussels,Brussels,6645.0,,21.0,8.0,2020-07-19
BE,Flanders,Limburg,6810.0,,13.0,1.0,2020-07-19
BE,Flanders,OostVlaanderen,7042.0,,10.0,0.0,2020-07-19
BE,Wallonia,Hainaut,7101.0,,13.0,4.0,2020-07-19
BE,Wallonia,Liège,7198.0,,10.0,3.0,2020-07-19
BE,Flanders,WestVlaanderen,7323.0,,51.0,5.0,2020-07-19
BE,Flanders,Antwerpen,9376.0,,35.0,8.0,2020-07-19
BE,Wallonia,Namur,,,4.0,0.0,2020-07-19
