country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1699.0,,2.0,0.0,2020-08-10
BE,Wallonia,BrabantWallon,1824.0,,0.0,0.0,2020-08-10
BE,MISSING,MISSING,1838.0,,,,2020-08-10
BE,Wallonia,Namur,2762.0,,12.0,1.0,2020-08-10
BE,Flanders,VlaamsBrabant,6270.0,,7.0,3.0,2020-08-10
BE,Flanders,Limburg,7388.0,,11.0,4.0,2020-08-10
BE,Flanders,WestVlaanderen,7951.0,,16.0,2.0,2020-08-10
BE,Flanders,OostVlaanderen,7992.0,,18.0,3.0,2020-08-10
BE,Wallonia,Hainaut,7994.0,,29.0,8.0,2020-08-10
BE,Brussels,Brussels,8200.0,,81.0,16.0,2020-08-10
BE,Wallonia,Liège,8326.0,,35.0,11.0,2020-08-10
BE,Flanders,Antwerpen,13667.0,,101.0,25.0,2020-08-10
