country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1463.0,,,,2020-07-04
BE,Wallonia,Luxembourg,1473.0,,6.0,0.0,2020-07-04
BE,Wallonia,BrabantWallon,1557.0,,0.0,0.0,2020-07-04
BE,Wallonia,Namur,2386.0,,5.0,0.0,2020-07-04
BE,Flanders,VlaamsBrabant,5568.0,,10.0,3.0,2020-07-04
BE,Brussels,Brussels,6462.0,,27.0,10.0,2020-07-04
BE,Flanders,Limburg,6632.0,,14.0,1.0,2020-07-04
BE,Flanders,OostVlaanderen,6924.0,,21.0,2.0,2020-07-04
BE,Flanders,WestVlaanderen,7036.0,,26.0,1.0,2020-07-04
BE,Wallonia,Liège,7055.0,,15.0,1.0,2020-07-04
BE,Wallonia,Hainaut,7133.0,,17.0,4.0,2020-07-04
BE,Flanders,Antwerpen,8713.0,,29.0,7.0,2020-07-04
