country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1371.0,,,,2020-06-17
BE,Wallonia,Namur,2332.0,,12.0,1.0,2020-06-17
BE,Flanders,VlaamsBrabant,5456.0,,15.0,4.0,2020-06-17
BE,Brussels,Brussels,6178.0,,96.0,20.0,2020-06-17
BE,Flanders,Limburg,6546.0,,31.0,6.0,2020-06-17
BE,Wallonia,Hainaut,6761.0,,29.0,3.0,2020-06-17
BE,Flanders,WestVlaanderen,6782.0,,52.0,8.0,2020-06-17
BE,Flanders,OostVlaanderen,6790.0,,32.0,3.0,2020-06-17
BE,Wallonia,Liège,6910.0,,21.0,2.0,2020-06-17
BE,Flanders,Antwerpen,8388.0,,44.0,13.0,2020-06-17
BE,Wallonia,BrabantWallon,,,3.0,0.0,2020-06-17
BE,Wallonia,Luxembourg,,,9.0,0.0,2020-06-17
