country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1454.0,,,,2020-07-13
BE,Wallonia,Luxembourg,1497.0,,5.0,1.0,2020-07-13
BE,Wallonia,BrabantWallon,1551.0,,0.0,0.0,2020-07-13
BE,Wallonia,Namur,2364.0,,4.0,0.0,2020-07-13
BE,Flanders,VlaamsBrabant,5607.0,,9.0,3.0,2020-07-13
BE,Brussels,Brussels,6537.0,,25.0,5.0,2020-07-13
BE,Flanders,Limburg,6725.0,,10.0,1.0,2020-07-13
BE,Flanders,OostVlaanderen,6973.0,,14.0,2.0,2020-07-13
BE,Wallonia,Hainaut,7011.0,,5.0,0.0,2020-07-13
BE,Wallonia,Liège,7105.0,,7.0,2.0,2020-07-13
BE,Flanders,WestVlaanderen,7191.0,,36.0,1.0,2020-07-13
BE,Flanders,Antwerpen,8958.0,,23.0,8.0,2020-07-13
