country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,4855.0,,,,2020-10-17
BE,Wallonia,Luxembourg,5486.0,,51.0,9.0,2020-10-17
BE,Wallonia,BrabantWallon,9772.0,,31.0,7.0,2020-10-17
BE,Wallonia,Namur,11428.0,,114.0,25.0,2020-10-17
BE,Flanders,Limburg,12323.0,,60.0,18.0,2020-10-17
BE,Flanders,WestVlaanderen,16527.0,,160.0,22.0,2020-10-17
BE,Flanders,OostVlaanderen,19463.0,,194.0,39.0,2020-10-17
BE,Flanders,VlaamsBrabant,19778.0,,65.0,12.0,2020-10-17
BE,Wallonia,Hainaut,30379.0,,371.0,52.0,2020-10-17
BE,Flanders,Antwerpen,33400.0,,295.0,57.0,2020-10-17
BE,Wallonia,Liège,33960.0,,466.0,65.0,2020-10-17
BE,Brussels,Brussels,37291.0,,460.0,82.0,2020-10-17
