country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,8660.0,,,,2020-11-11
BE,Wallonia,Luxembourg,14468.0,,174.0,40.0,2020-11-11
BE,Wallonia,BrabantWallon,21368.0,,112.0,22.0,2020-11-11
BE,Flanders,Limburg,21437.0,,268.0,70.0,2020-11-11
BE,Wallonia,Namur,29676.0,,352.0,83.0,2020-11-11
BE,Flanders,WestVlaanderen,38842.0,,719.0,155.0,2020-11-11
BE,Flanders,VlaamsBrabant,40361.0,,313.0,79.0,2020-11-11
BE,Flanders,OostVlaanderen,46677.0,,827.0,181.0,2020-11-11
BE,Flanders,Antwerpen,60781.0,,813.0,187.0,2020-11-11
BE,Brussels,Brussels,71542.0,,974.0,197.0,2020-11-11
BE,Wallonia,Hainaut,84113.0,,1338.0,256.0,2020-11-11
BE,Wallonia,Liège,85463.0,,989.0,193.0,2020-11-11
BE,Flanders,,,21.0,,,2020-11-11
BE,Brussels,,,1.0,,,2020-11-11
