country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2175.0,,10.0,1.0,2020-09-21
BE,MISSING,MISSING,2692.0,,,,2020-09-21
BE,Wallonia,BrabantWallon,3083.0,,4.0,1.0,2020-09-21
BE,Wallonia,Namur,3699.0,,4.0,1.0,2020-09-21
BE,Flanders,Limburg,8623.0,,14.0,4.0,2020-09-21
BE,Flanders,VlaamsBrabant,8881.0,,12.0,2.0,2020-09-21
BE,Flanders,WestVlaanderen,9514.0,,34.0,6.0,2020-09-21
BE,Flanders,OostVlaanderen,10727.0,,50.0,7.0,2020-09-21
BE,Wallonia,Hainaut,10851.0,,58.0,6.0,2020-09-21
BE,Wallonia,Liège,11967.0,,64.0,14.0,2020-09-21
BE,Brussels,Brussels,15560.0,,151.0,27.0,2020-09-21
BE,Flanders,Antwerpen,19730.0,,89.0,18.0,2020-09-21
