country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2653.0,,8.0,1.0,2020-10-01
BE,MISSING,MISSING,3200.0,,,,2020-10-01
BE,Wallonia,BrabantWallon,4074.0,,9.0,3.0,2020-10-01
BE,Wallonia,Namur,4736.0,,11.0,5.0,2020-10-01
BE,Flanders,Limburg,9237.0,,25.0,6.0,2020-10-01
BE,Flanders,WestVlaanderen,10535.0,,45.0,10.0,2020-10-01
BE,Flanders,VlaamsBrabant,10746.0,,25.0,5.0,2020-10-01
BE,Flanders,OostVlaanderen,12265.0,,66.0,15.0,2020-10-01
BE,Wallonia,Hainaut,13167.0,,94.0,15.0,2020-10-01
BE,Wallonia,Liège,14877.0,,100.0,20.0,2020-10-01
BE,Brussels,Brussels,20149.0,,243.0,49.0,2020-10-01
BE,Flanders,Antwerpen,22765.0,,145.0,27.0,2020-10-01
