country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2035.0,,5.0,1.0,2020-09-15
BE,MISSING,MISSING,2475.0,,,,2020-09-15
BE,Wallonia,BrabantWallon,2639.0,,2.0,0.0,2020-09-15
BE,Wallonia,Namur,3434.0,,4.0,2.0,2020-09-15
BE,Flanders,VlaamsBrabant,8057.0,,12.0,2.0,2020-09-15
BE,Flanders,Limburg,8367.0,,8.0,2.0,2020-09-15
BE,Flanders,WestVlaanderen,9095.0,,19.0,2.0,2020-09-15
BE,Wallonia,Hainaut,9930.0,,29.0,5.0,2020-09-15
BE,Flanders,OostVlaanderen,9979.0,,30.0,6.0,2020-09-15
BE,Wallonia,Liège,10697.0,,37.0,8.0,2020-09-15
BE,Brussels,Brussels,13561.0,,101.0,21.0,2020-09-15
BE,Flanders,Antwerpen,18026.0,,68.0,18.0,2020-09-15
