country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,1452.0,,,,2020-07-11
BE,Flanders,VlaamsBrabant,5594.0,,9.0,3.0,2020-07-11
BE,Brussels,Brussels,6507.0,,25.0,8.0,2020-07-11
BE,Flanders,Limburg,6703.0,,9.0,2.0,2020-07-11
BE,Flanders,OostVlaanderen,6959.0,,13.0,3.0,2020-07-11
BE,Wallonia,Hainaut,6988.0,,6.0,1.0,2020-07-11
BE,Wallonia,Liège,7095.0,,7.0,2.0,2020-07-11
BE,Flanders,WestVlaanderen,7137.0,,29.0,1.0,2020-07-11
BE,Flanders,Antwerpen,8859.0,,24.0,8.0,2020-07-11
BE,Wallonia,BrabantWallon,,,0.0,0.0,2020-07-11
BE,Wallonia,Luxembourg,,,6.0,0.0,2020-07-11
BE,Wallonia,Namur,,,4.0,0.0,2020-07-11
