country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,1817.0,,0.0,0.0,2020-08-27
BE,Wallonia,BrabantWallon,2062.0,,1.0,0.0,2020-08-27
BE,MISSING,MISSING,2114.0,,,,2020-08-27
BE,Wallonia,Namur,3058.0,,4.0,2.0,2020-08-27
BE,Flanders,VlaamsBrabant,6951.0,,14.0,7.0,2020-08-27
BE,Flanders,Limburg,7781.0,,7.0,2.0,2020-08-27
BE,Flanders,WestVlaanderen,8292.0,,12.0,1.0,2020-08-27
BE,Flanders,OostVlaanderen,8707.0,,22.0,4.0,2020-08-27
BE,Wallonia,Hainaut,8713.0,,14.0,0.0,2020-08-27
BE,Wallonia,Liège,9061.0,,26.0,11.0,2020-08-27
BE,Brussels,Brussels,10354.0,,93.0,29.0,2020-08-27
BE,Flanders,Antwerpen,15549.0,,64.0,26.0,2020-08-27
