country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,8460.0,,,,2020-11-09
BE,Wallonia,Luxembourg,14107.0,,182.0,36.0,2020-11-09
BE,Flanders,Limburg,20961.0,,269.0,79.0,2020-11-09
BE,Wallonia,BrabantWallon,21008.0,,127.0,19.0,2020-11-09
BE,Wallonia,Namur,28937.0,,367.0,83.0,2020-11-09
BE,Flanders,WestVlaanderen,37960.0,,722.0,147.0,2020-11-09
BE,Flanders,VlaamsBrabant,39723.0,,314.0,85.0,2020-11-09
BE,Flanders,OostVlaanderen,45457.0,,876.0,186.0,2020-11-09
BE,Flanders,Antwerpen,59653.0,,826.0,181.0,2020-11-09
BE,Brussels,Brussels,70502.0,,1056.0,205.0,2020-11-09
BE,Wallonia,Hainaut,81647.0,,1392.0,264.0,2020-11-09
BE,Wallonia,Liège,83843.0,,1090.0,189.0,2020-11-09
