country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Luxembourg,2372.0,,9.0,3.0,2020-09-28
BE,MISSING,MISSING,2894.0,,,,2020-09-28
BE,Wallonia,BrabantWallon,3482.0,,9.0,3.0,2020-09-28
BE,Wallonia,Namur,4116.0,,7.0,3.0,2020-09-28
BE,Flanders,Limburg,8990.0,,20.0,6.0,2020-09-28
BE,Flanders,VlaamsBrabant,9733.0,,27.0,2.0,2020-09-28
BE,Flanders,WestVlaanderen,10003.0,,46.0,9.0,2020-09-28
BE,Flanders,OostVlaanderen,11463.0,,76.0,13.0,2020-09-28
BE,Wallonia,Hainaut,11898.0,,89.0,11.0,2020-09-28
BE,Wallonia,Liège,13140.0,,87.0,21.0,2020-09-28
BE,Brussels,Brussels,17541.0,,210.0,44.0,2020-09-28
BE,Flanders,Antwerpen,21374.0,,128.0,25.0,2020-09-28
