country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,8867.0,,,,2020-11-14
BE,Wallonia,Luxembourg,14958.0,,152.0,34.0,2020-11-14
BE,Wallonia,BrabantWallon,21972.0,,112.0,17.0,2020-11-14
BE,Flanders,Limburg,22080.0,,270.0,74.0,2020-11-14
BE,Wallonia,Namur,30416.0,,329.0,87.0,2020-11-14
BE,Flanders,WestVlaanderen,40194.0,,677.0,149.0,2020-11-14
BE,Flanders,VlaamsBrabant,41238.0,,291.0,72.0,2020-11-14
BE,Flanders,OostVlaanderen,48543.0,,758.0,181.0,2020-11-14
BE,Flanders,Antwerpen,62325.0,,790.0,192.0,2020-11-14
BE,Brussels,Brussels,72778.0,,969.0,206.0,2020-11-14
BE,Wallonia,Hainaut,86532.0,,1230.0,236.0,2020-11-14
BE,Wallonia,Liège,87292.0,,928.0,175.0,2020-11-14
