country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,MISSING,MISSING,7137.0,,,,2020-10-29
BE,Wallonia,Luxembourg,11346.0,,160.0,27.0,2020-10-29
BE,Flanders,Limburg,17912.0,,223.0,54.0,2020-10-29
BE,Wallonia,BrabantWallon,17913.0,,130.0,17.0,2020-10-29
BE,Wallonia,Namur,23020.0,,338.0,55.0,2020-10-29
BE,Flanders,WestVlaanderen,30138.0,,533.0,87.0,2020-10-29
BE,Flanders,VlaamsBrabant,34103.0,,209.0,54.0,2020-10-29
BE,Flanders,OostVlaanderen,36559.0,,659.0,127.0,2020-10-29
BE,Flanders,Antwerpen,50782.0,,606.0,119.0,2020-10-29
BE,Brussels,Brussels,61683.0,,1026.0,166.0,2020-10-29
BE,Wallonia,Hainaut,64027.0,,1149.0,176.0,2020-10-29
BE,Wallonia,Liège,69217.0,,1154.0,175.0,2020-10-29
