country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,525.0,13.0,,26.0,,2020-11-26
CH,Uri,UR,889.0,15.0,,8.0,,2020-11-26
CH,Nidwalden,NW,896.0,8.0,,4.0,3.0,2020-11-26
CH,Glarus,GL,911.0,20.0,,6.0,,2020-11-26
CH,Obwalden,OW,926.0,17.0,,11.0,,2020-11-26
CH,Appenzell Ausserrhoden,AR,1540.0,27.0,,14.0,2.0,2020-11-26
CH,Schaffhausen,SH,1695.0,30.0,,18.0,2.0,2020-11-26
CH,Zug,ZG,3186.0,28.0,,21.0,5.0,2020-11-26
CH,Jura,JU,3665.0,83.0,,24.0,6.0,2020-11-26
CH,Grisons,GR,4790.0,93.0,,34.0,7.0,2020-11-26
CH,Schwyz,SZ,4889.0,94.0,,,,2020-11-26
CH,Basel-Stadt,BS,5105.0,73.0,,118.0,22.0,2020-11-26
CH,Solothurn,SO,5817.0,65.0,,57.0,14.0,2020-11-26
CH,Basel-Landschaft,BL,6121.0,66.0,,67.0,9.0,2020-11-26
CH,Thurgau,TG,6407.0,91.0,,35.0,20.0,2020-11-26
CH,Neuchâtel,NE,9473.0,,,109.0,16.0,2020-11-26
CH,Ticino,TI,14932.0,518.0,,320.0,42.0,2020-11-26
CH,St. Gallen,SG,16458.0,228.0,,117.0,30.0,2020-11-26
CH,Fribourg,FR,20161.0,337.0,,129.0,19.0,2020-11-26
CH,Valais,VS,21999.0,472.0,,171.0,29.0,2020-11-26
CH,Berne,BE,27357.0,358.0,,277.0,57.0,2020-11-26
CH,Zürich,ZH,42504.0,373.0,,324.0,73.0,2020-11-26
CH,,,309015.0,4523.0,236687.0,2868.0,521.0,2020-11-26
CH,Aargau,AG,,,,,,2020-11-26
CH,Geneva,GE,,,,348.0,25.0,2020-11-26
CH,Lucerne,LU,,,,100.0,,2020-11-26
CH,Vaud,VD,,,,,,2020-11-26
