country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,222.0,0.0,,,,2020-10-24
CH,Nidwalden,NW,357.0,4.0,,6.0,0.0,2020-10-24
CH,Jura,JU,1249.0,20.0,,66.0,2.0,2020-10-24
CH,Zug,ZG,1286.0,10.0,,16.0,2.0,2020-10-24
CH,Grisons,GR,1869.0,50.0,,12.0,4.0,2020-10-24
CH,Basel-Stadt,BS,1981.0,54.0,,31.0,4.0,2020-10-24
CH,Thurgau,TG,2016.0,23.0,,32.0,8.0,2020-10-24
CH,Basel-Landschaft,BL,2061.0,39.0,,23.0,4.0,2020-10-24
CH,Schwyz,SZ,2165.0,45.0,,,,2020-10-24
CH,Neuchâtel,NE,3161.0,98.0,,60.0,8.0,2020-10-24
CH,St. Gallen,SG,5271.0,,,,,2020-10-24
CH,Aargau,AG,5319.0,59.0,,,,2020-10-24
CH,Ticino,TI,5584.0,354.0,,62.0,5.0,2020-10-24
CH,Fribourg,FR,6010.0,116.0,,66.0,10.0,2020-10-24
CH,Berne,BE,9022.0,108.0,,,,2020-10-24
CH,Valais,VS,9051.0,198.0,,152.0,9.0,2020-10-24
CH,Geneva,GE,15243.0,322.0,,260.0,12.0,2020-10-24
CH,Zürich,ZH,16175.0,161.0,,130.0,,2020-10-24
CH,Vaud,VD,18979.0,335.0,,207.0,26.0,2020-10-24
CH,,,113241.0,2122.0,105030.0,1517.0,137.0,2020-10-24
CH,Appenzell Ausserrhoden,AR,,,,,,2020-10-24
CH,Glarus,GL,,,,,0.0,2020-10-24
CH,Lucerne,LU,,,,,,2020-10-24
CH,Obwalden,OW,,,,,,2020-10-24
CH,Schaffhausen,SH,,,,,,2020-10-24
CH,Solothurn,SO,,,,,,2020-10-24
CH,Uri,UR,,,,,,2020-10-24
