country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,199.0,4.0,,0.0,0.0,2020-10-10
CH,Jura,JU,466.0,7.0,,12.0,2.0,2020-10-10
CH,Zug,ZG,591.0,9.0,,6.0,0.0,2020-10-10
CH,Schwyz,SZ,880.0,25.0,,,,2020-10-10
CH,Thurgau,TG,901.0,19.0,,6.0,2.0,2020-10-10
CH,Grisons,GR,1244.0,50.0,,2.0,0.0,2020-10-10
CH,Basel-Landschaft,BL,1285.0,37.0,,3.0,0.0,2020-10-10
CH,Basel-Stadt,BS,1412.0,54.0,,1.0,1.0,2020-10-10
CH,Neuchâtel,NE,1480.0,92.0,,10.0,0.0,2020-10-10
CH,St. Gallen,SG,2192.0,,,,,2020-10-10
CH,Fribourg,FR,2886.0,102.0,,14.0,1.0,2020-10-10
CH,Aargau,AG,2995.0,56.0,,,,2020-10-10
CH,Valais,VS,3299.0,158.0,,23.0,2.0,2020-10-10
CH,Berne,BE,4218.0,104.0,,,,2020-10-10
CH,Geneva,GE,9505.0,316.0,,55.0,4.0,2020-10-10
CH,Zürich,ZH,9566.0,150.0,,42.0,,2020-10-10
CH,Vaud,VD,11939.0,448.0,,52.0,11.0,2020-10-10
CH,,,62257.0,2096.0,72603.0,316.0,39.0,2020-10-10
CH,Appenzell Innerrhoden,AI,,,,,,2020-10-10
CH,Appenzell Ausserrhoden,AR,,,,,,2020-10-10
CH,Glarus,GL,,,,,0.0,2020-10-10
CH,Lucerne,LU,,,,,,2020-10-10
CH,Obwalden,OW,,,,,,2020-10-10
CH,Schaffhausen,SH,,,,,,2020-10-10
CH,Solothurn,SO,,,,,,2020-10-10
CH,Ticino,TI,,,,,,2020-10-10
CH,Uri,UR,,,,,,2020-10-10
