country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Uri,UR,93.0,7.0,,0.0,,2020-05-31
CH,Nidwalden,NW,124.0,3.0,,1.0,0.0,2020-05-31
CH,Zug,ZG,202.0,9.0,,0.0,0.0,2020-05-31
CH,Schwyz,SZ,307.0,23.0,,,,2020-05-31
CH,Thurgau,TG,383.0,18.0,,1.0,0.0,2020-05-31
CH,Neuchâtel,NE,726.0,,,,,2020-05-31
CH,Lucerne,LU,735.0,20.0,,,,2020-05-31
CH,Grisons,GR,827.0,48.0,,2.0,,2020-05-31
CH,Basel-Landschaft,BL,842.0,35.0,,0.0,0.0,2020-05-31
CH,Basel-Stadt,BS,978.0,50.0,,2.0,,2020-05-31
CH,Fribourg,FR,1159.0,84.0,,5.0,3.0,2020-05-31
CH,Berne,BE,1910.0,97.0,,9.0,1.0,2020-05-31
CH,Valais,VS,1945.0,151.0,,21.0,5.0,2020-05-31
CH,Ticino,TI,3315.0,348.0,,30.0,1.0,2020-05-31
CH,Zürich,ZH,3620.0,130.0,,11.0,,2020-05-31
CH,Vaud,VD,5448.0,406.0,,40.0,11.0,2020-05-31
CH,,,30823.0,1920.0,36335.0,315.0,33.0,2020-05-31
CH,Aargau,AG,,,,,,2020-05-31
CH,Appenzell Innerrhoden,AI,,,,,,2020-05-31
CH,Appenzell Ausserrhoden,AR,,,,,,2020-05-31
CH,Geneva,GE,,,,,,2020-05-31
CH,Glarus,GL,,,,,,2020-05-31
CH,Jura,JU,,,,,,2020-05-31
CH,Obwalden,OW,,,,,,2020-05-31
CH,St. Gallen,SG,,,,,,2020-05-31
CH,Schaffhausen,SH,,,,,,2020-05-31
CH,Solothurn,SO,,,,,,2020-05-31
