country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,145.0,3.0,,1.0,1.0,2020-09-27
CH,Zug,ZG,429.0,9.0,,3.0,,2020-09-27
CH,Schwyz,SZ,567.0,25.0,,,,2020-09-27
CH,Thurgau,TG,714.0,19.0,,3.0,2.0,2020-09-27
CH,Grisons,GR,1075.0,50.0,,3.0,0.0,2020-09-27
CH,Basel-Landschaft,BL,1175.0,37.0,,0.0,0.0,2020-09-27
CH,Basel-Stadt,BS,1309.0,54.0,,3.0,0.0,2020-09-27
CH,St. Gallen,SG,1617.0,41.0,,6.0,3.0,2020-09-27
CH,Fribourg,FR,2387.0,102.0,,10.0,3.0,2020-09-27
CH,Valais,VS,2675.0,156.0,,9.0,1.0,2020-09-27
CH,Berne,BE,3408.0,101.0,,,,2020-09-27
CH,Zürich,ZH,7783.0,147.0,,32.0,,2020-09-27
CH,Geneva,GE,8308.0,309.0,,24.0,,2020-09-27
CH,,,52026.0,2065.0,72603.0,171.0,23.0,2020-09-27
CH,Aargau,AG,,,,,,2020-09-27
CH,Appenzell Innerrhoden,AI,,,,,,2020-09-27
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-27
CH,Glarus,GL,,,,,,2020-09-27
CH,Jura,JU,,,,,,2020-09-27
CH,Lucerne,LU,,,,,,2020-09-27
CH,Neuchâtel,NE,,,,0.0,0.0,2020-09-27
CH,Obwalden,OW,,,,,,2020-09-27
CH,Schaffhausen,SH,,,,,,2020-09-27
CH,Solothurn,SO,,,,,,2020-09-27
CH,Ticino,TI,,,,,,2020-09-27
CH,Uri,UR,,,,,,2020-09-27
CH,Vaud,VD,,,,,,2020-09-27
