country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Glarus,GL,151.0,13.0,,0.0,,2020-08-17
CH,Schaffhausen,SH,157.0,7.0,,6.0,0.0,2020-08-17
CH,Schwyz,SZ,439.0,25.0,,,,2020-08-17
CH,Thurgau,TG,528.0,19.0,,4.0,1.0,2020-08-17
CH,Solothurn,SO,613.0,18.0,,3.0,,2020-08-17
CH,Basel-Landschaft,BL,978.0,35.0,,1.0,1.0,2020-08-17
CH,Lucerne,LU,984.0,21.0,,10.0,4.0,2020-08-17
CH,Basel-Stadt,BS,1144.0,53.0,,8.0,0.0,2020-08-17
CH,Fribourg,FR,1428.0,85.0,,3.0,1.0,2020-08-17
CH,Berne,BE,2315.0,98.0,,7.0,1.0,2020-08-17
CH,Ticino,TI,3470.0,350.0,,1.0,0.0,2020-08-17
CH,,,37966.0,1991.0,61887.0,123.0,21.0,2020-08-17
CH,Aargau,AG,,,,,,2020-08-17
CH,Appenzell Innerrhoden,AI,,,,,,2020-08-17
CH,Appenzell Ausserrhoden,AR,,,,,,2020-08-17
CH,Geneva,GE,,,,,,2020-08-17
CH,Grisons,GR,,,,,,2020-08-17
CH,Jura,JU,,,,,,2020-08-17
CH,Neuchâtel,NE,,,,,,2020-08-17
CH,Nidwalden,NW,,,,,,2020-08-17
CH,Obwalden,OW,,,,,,2020-08-17
CH,St. Gallen,SG,,,,,,2020-08-17
CH,Uri,UR,,,,,,2020-08-17
CH,Vaud,VD,,,,,,2020-08-17
CH,Valais,VS,,,,,,2020-08-17
CH,Zug,ZG,,,,,,2020-08-17
CH,Zürich,ZH,,,,,,2020-08-17
