country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-21
CH,Schaffhausen,SH,102.0,7.0,,6.0,0.0,2020-07-21
CH,Appenzell Ausserrhoden,AR,108.0,3.0,,2.0,0.0,2020-07-21
CH,Glarus,GL,137.0,13.0,,0.0,,2020-07-21
CH,Schwyz,SZ,378.0,25.0,,,,2020-07-21
CH,Thurgau,TG,438.0,18.0,,5.0,1.0,2020-07-21
CH,Solothurn,SO,505.0,18.0,,2.0,,2020-07-21
CH,St. Gallen,SG,948.0,39.0,,,,2020-07-21
CH,Basel-Stadt,BS,1031.0,50.0,,,,2020-07-21
CH,Fribourg,FR,1305.0,85.0,,2.0,1.0,2020-07-21
CH,Aargau,AG,1480.0,47.0,,,,2020-07-21
CH,Ticino,TI,3413.0,350.0,,5.0,1.0,2020-07-21
CH,,,33816.0,1972.0,37875.0,122.0,25.0,2020-07-21
CH,Berne,BE,,,,,,2020-07-21
CH,Basel-Landschaft,BL,,,,,,2020-07-21
CH,Geneva,GE,,,,,,2020-07-21
CH,Grisons,GR,,,,,,2020-07-21
CH,Jura,JU,,,,,,2020-07-21
CH,Lucerne,LU,,20.0,,7.0,4.0,2020-07-21
CH,Neuchâtel,NE,,,,,,2020-07-21
CH,Nidwalden,NW,,,,,,2020-07-21
CH,Obwalden,OW,,,,,,2020-07-21
CH,Uri,UR,,,,,,2020-07-21
CH,Vaud,VD,,,,,,2020-07-21
CH,Valais,VS,,,,,,2020-07-21
CH,Zug,ZG,,,,,,2020-07-21
CH,Zürich,ZH,,,,,,2020-07-21
