country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,501.0,11.0,,22.0,,2020-11-23
CH,Uri,UR,849.0,13.0,,6.0,,2020-11-23
CH,Nidwalden,NW,858.0,8.0,,4.0,3.0,2020-11-23
CH,Glarus,GL,860.0,19.0,,9.0,,2020-11-23
CH,Obwalden,OW,881.0,15.0,,9.0,,2020-11-23
CH,Appenzell Ausserrhoden,AR,1405.0,20.0,,16.0,2.0,2020-11-23
CH,Schaffhausen,SH,1570.0,27.0,,19.0,3.0,2020-11-23
CH,Zug,ZG,3025.0,27.0,,21.0,4.0,2020-11-23
CH,Jura,JU,3541.0,77.0,,31.0,5.0,2020-11-23
CH,Grisons,GR,4519.0,89.0,,46.0,8.0,2020-11-23
CH,Schwyz,SZ,4709.0,91.0,,,,2020-11-23
CH,Basel-Stadt,BS,4772.0,69.0,,109.0,25.0,2020-11-23
CH,Solothurn,SO,5406.0,58.0,,-18.0,18.0,2020-11-23
CH,Basel-Landschaft,BL,5632.0,64.0,,73.0,9.0,2020-11-23
CH,Thurgau,TG,5942.0,81.0,,43.0,18.0,2020-11-23
CH,Neuchâtel,NE,9196.0,158.0,,127.0,18.0,2020-11-23
CH,Lucerne,LU,9438.0,78.0,,107.0,,2020-11-23
CH,Ticino,TI,14269.0,496.0,,347.0,35.0,2020-11-23
CH,Aargau,AG,15095.0,163.0,,135.0,32.0,2020-11-23
CH,St. Gallen,SG,15656.0,220.0,,130.0,32.0,2020-11-23
CH,Fribourg,FR,19711.0,323.0,,133.0,22.0,2020-11-23
CH,Valais,VS,21494.0,441.0,,201.0,34.0,2020-11-23
CH,Berne,BE,25969.0,324.0,,311.0,66.0,2020-11-23
CH,Geneva,GE,35254.0,501.0,,432.0,28.0,2020-11-23
CH,Zürich,ZH,40252.0,342.0,,332.0,68.0,2020-11-23
CH,Vaud,VD,46519.0,563.0,,462.0,94.0,2020-11-23
CH,,,297323.0,4278.0,236687.0,3181.0,542.0,2020-11-23
