country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,1345.0,30.0,,8.0,,2020-12-27
CH,Nidwalden,NW,1356.0,12.0,,4.0,3.0,2020-12-27
CH,Jura,JU,4355.0,106.0,,,,2020-12-27
CH,Zug,ZG,4683.0,63.0,,11.0,4.0,2020-12-27
CH,Schwyz,SZ,7397.0,133.0,,,,2020-12-27
CH,Grisons,GR,7782.0,135.0,,34.0,9.0,2020-12-27
CH,Basel-Stadt,BS,7842.0,138.0,,118.0,25.0,2020-12-27
CH,Basel-Landschaft,BL,10420.0,149.0,,63.0,9.0,2020-12-27
CH,Neuchâtel,NE,11315.0,,,36.0,5.0,2020-12-27
CH,Ticino,TI,22352.0,742.0,,313.0,44.0,2020-12-27
CH,Fribourg,FR,23014.0,402.0,,47.0,10.0,2020-12-27
CH,St. Gallen,SG,26281.0,491.0,,152.0,28.0,2020-12-27
CH,Geneva,GE,40291.0,628.0,,133.0,11.0,2020-12-27
CH,Berne,BE,41309.0,611.0,,,,2020-12-27
CH,,,425940.0,7238.0,275645.0,2350.0,454.0,2020-12-27
CH,Aargau,AG,,,,,,2020-12-27
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-27
CH,Appenzell Ausserrhoden,AR,,,,,,2020-12-27
CH,Glarus,GL,,,,,,2020-12-27
CH,Lucerne,LU,,,,,,2020-12-27
CH,Schaffhausen,SH,,,,,,2020-12-27
CH,Solothurn,SO,,,,,,2020-12-27
CH,Thurgau,TG,,,,,,2020-12-27
CH,Uri,UR,,,,,,2020-12-27
CH,Vaud,VD,,,,,,2020-12-27
CH,Valais,VS,,,,,,2020-12-27
CH,Zürich,ZH,,,,,,2020-12-27
