country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,758.0,8.0,,5.0,3.0,2020-11-14
CH,Zug,ZG,2561.0,18.0,,27.0,2.0,2020-11-14
CH,Jura,JU,3258.0,62.0,,52.0,7.0,2020-11-14
CH,Grisons,GR,3806.0,72.0,,62.0,10.0,2020-11-14
CH,Basel-Stadt,BS,3870.0,57.0,,110.0,25.0,2020-11-14
CH,Schwyz,SZ,4237.0,80.0,,,,2020-11-14
CH,Basel-Landschaft,BL,4537.0,50.0,,56.0,4.0,2020-11-14
CH,Thurgau,TG,5016.0,73.0,,59.0,13.0,2020-11-14
CH,Lucerne,LU,8032.0,60.0,,,,2020-11-14
CH,Neuchâtel,NE,8246.0,137.0,,142.0,18.0,2020-11-14
CH,Ticino,TI,12221.0,428.0,,299.0,31.0,2020-11-14
CH,Aargau,AG,12548.0,120.0,,,,2020-11-14
CH,St. Gallen,SG,13017.0,,,,,2020-11-14
CH,Fribourg,FR,17888.0,261.0,,165.0,21.0,2020-11-14
CH,Valais,VS,19995.0,368.0,,258.0,33.0,2020-11-14
CH,Berne,BE,22404.0,243.0,,,,2020-11-14
CH,Geneva,GE,32742.0,427.0,,603.0,32.0,2020-11-14
CH,Zürich,ZH,34528.0,270.0,,266.0,73.0,2020-11-14
CH,Vaud,VD,41869.0,473.0,,478.0,80.0,2020-11-14
CH,,,260778.0,3476.0,235677.0,3400.0,497.0,2020-11-14
CH,Appenzell Innerrhoden,AI,,,,,,2020-11-14
CH,Appenzell Ausserrhoden,AR,,,,,,2020-11-14
CH,Glarus,GL,,,,-4.0,4.0,2020-11-14
CH,Obwalden,OW,,,,,,2020-11-14
CH,Schaffhausen,SH,,,,,,2020-11-14
CH,Solothurn,SO,,,,,,2020-11-14
CH,Uri,UR,,,,,,2020-11-14
