country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,148.0,0.0,,,,2020-10-19
CH,Uri,UR,232.0,7.0,,1.0,,2020-10-19
CH,Obwalden,OW,252.0,3.0,,1.0,,2020-10-19
CH,Nidwalden,NW,276.0,4.0,,0.0,0.0,2020-10-19
CH,Glarus,GL,280.0,13.0,,1.0,,2020-10-19
CH,Schaffhausen,SH,311.0,8.0,,1.0,0.0,2020-10-19
CH,Appenzell Ausserrhoden,AR,343.0,3.0,,13.0,2.0,2020-10-19
CH,Jura,JU,883.0,9.0,,24.0,1.0,2020-10-19
CH,Zug,ZG,962.0,10.0,,15.0,2.0,2020-10-19
CH,Solothurn,SO,1276.0,18.0,,12.0,,2020-10-19
CH,Thurgau,TG,1291.0,21.0,,21.0,6.0,2020-10-19
CH,Grisons,GR,1505.0,50.0,,8.0,2.0,2020-10-19
CH,Schwyz,SZ,1596.0,32.0,,23.0,,2020-10-19
CH,Basel-Landschaft,BL,1627.0,37.0,,10.0,1.0,2020-10-19
CH,Basel-Stadt,BS,1667.0,54.0,,17.0,3.0,2020-10-19
CH,Lucerne,LU,2160.0,24.0,,18.0,2.0,2020-10-19
CH,Neuchâtel,NE,2268.0,95.0,,27.0,3.0,2020-10-19
CH,St. Gallen,SG,3647.0,44.0,,59.0,7.0,2020-10-19
CH,Aargau,AG,3935.0,58.0,,37.0,5.0,2020-10-19
CH,Fribourg,FR,4224.0,107.0,,41.0,6.0,2020-10-19
CH,Ticino,TI,4517.0,352.0,,30.0,1.0,2020-10-19
CH,Valais,VS,5881.0,171.0,,79.0,6.0,2020-10-19
CH,Berne,BE,6195.0,105.0,,82.0,12.0,2020-10-19
CH,Geneva,GE,11819.0,321.0,,134.0,6.0,2020-10-19
CH,Zürich,ZH,12734.0,156.0,,84.0,,2020-10-19
CH,Vaud,VD,15042.0,324.0,,133.0,21.0,2020-10-19
CH,,,85071.0,2026.0,72603.0,872.0,86.0,2020-10-19
